item_id,item,title,year,genres,tags,item weight,prototype
504,541,Blade Runner (1982),1982,Film-Noir|Sci-Fi,adapted from:book|allegory|androids|atmospheric|based on book|bleak|cerebral|cinematography|classic|complex|criterion|cult classic|cult film|cyberpunk|cyborgs|dark|dark hero|distopia|dystopia|dystopic future|enigmatic|existentialism|fighting the system|film noir|future|futuristic|genetics|great cinematography|humanity|imdb top 250|loneliness|los angeles|man versus machine|masterpiece|melancholy|memory|narrated|neo-noir|nocturnal|noir|noir thriller|original|philip k. dick|philosophical|philosophy|reflective|robots|sci fi|sci-fi|science fiction|scifi|special effects|storytelling|stylized|technology|visceral|visual|visually appealing|visually stunning|weird,1.9376044,31
833,3104,Midnight Run (1988),1988,Action|Adventure|Comedy|Crime,buddy movie|chase|comedy|excellent script|fast paced|foul language|fun|good action|great acting|hit men|imdb top 250|mafia|mob|quotable,1.9190724,31
778,1219,Psycho (1960),1960,Horror|Thriller,afi 100|amazing photography|black and white|cinematography|classic|creepy|excellent script|frightening|great acting|great ending|hitchcock|horror|imdb top 250|macabre|manipulation|masterpiece|mother-son relationship|murder|obsession|ominous|original|oscar (best actress)|oscar (best directing)|psychological|psychology|runaway|serial killer|suspense|suspenseful|tense|thriller|twists & turns|unusual plot structure,1.9120839,31
817,1222,Full Metal Jacket (1987),1987,Action|Drama|War,anti-war|based on a book|best war films|brutal|brutality|camp|dark humor|dialogue|drama|dramatic|excellent script|good soundtrack|great acting|imdb top 250|innocence lost|insanity|intense|kubrick|masterpiece|military|moral ambiguity|narrated|original|oscar (best directing)|psychological|realistic|vietnam|vietnam war|violence|violent|visceral|war|war movie|wartime,1.8935299,31
123,1266,Unforgiven (1992),1992,Western,anti-hero|bleak|brutality|excellent script|great acting|great ending|gritty|gunfight|harsh|hitman|imdb top 250|masterpiece|mentor|moral ambiguity|original|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar (best supporting actor)|redemption|revenge|tense|vengeance|violence|violent|western,1.8924384,31
750,1258,"Shining, The (1980)",1980,Horror,adaptation|adapted from:book|atmospheric|based on a book|based on book|classic|creepy|cult classic|dark|disturbing|eerie|frightening|ghosts|great acting|horror|hotel|imaginary friend|imdb top 250|insanity|isolation|kubrick|masterpiece|maze|nudity (full frontal - brief)|ominous|original|psychological|psychology|scary|storytelling|supernatural|suspense|suspenseful|tense|violent|visceral|visually appealing|weird,1.8896823,31
916,3098,"Natural, The (1984)",1984,Drama,1930s|adapted from:book|baseball|based on book|good|great|great movie|mentor|original|oscar (best directing)|redemption|sports|story,1.9952061,32
887,3360,Hoosiers (1986),1986,Drama,based on true story|basketball|classic|feel good movie|feel-good|great|great movie|inspirational|inspiring|lone hero|mentor|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|redemption|small town|sports|underdog,1.9398527,32
894,3101,Fatal Attraction (1987),1987,Thriller,adultery|betrayal|cheating|infidelity|intense|manipulation|obsession|oscar (best actress)|psychological|sexy|suspense|suspenseful|thriller|twists & turns,1.9300355,32
83,590,Dances with Wolves (1990),1990,Adventure|Drama|Western,amazing cinematography|based on book|beautiful scenery|breathtaking|cinematography|civil war|courage|culture clash|destiny|earnest|epic|great acting|historical|indians|long|love story|native americans|oscar|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|us history,1.9279943,32
253,1674,Witness (1985),1985,Drama|Romance|Thriller,adapted from:book|corruption|crime|culture clash|detective|drama|love story|mentor|murder|police|police corruption|police investigation|thriller|undercover cop,1.9277477,32
270,151,Rob Roy (1995),1995,Drama|Romance|War,18th century|courage|historical|passionate|period piece|scotland|sword fight|sword fighting,1.9116917,32
825,3505,No Way Out (1987),1987,Thriller,chase|cold war|conspiracy|corruption|espionage|fast paced|great ending|intense|investigation|murder|oscar (best supporting actor)|plot twist|police investigation|secrets|spies|spy|spying|surprise ending|suspense|suspenseful|tense|thriller|tom clancy|twist|twist ending|twists & turns,1.8773975,32
746,1242,Glory (1989),1989,Action|Drama|War,american civil war|best war films|civil war|courage|drama|dramatic|epic|excellent script|forceful|great|great acting|great movie|historical|history|imdb top 250|intense|mentor|original|oscar (best cinematography)|oscar (best directing)|oscar (best supporting actor)|powerful ending|race issues|realistic|runaway|sacrifice|segregation|slavery|true story|us history|war|war movie,1.8740706,32
362,1408,"Last of the Mohicans, The (1992)",1992,Action|Romance|War,18th century|action|adapted from:book|adventure|based on a book|beautiful scenery|breathtaking|cinematography|courage|epic|historical|indians|interracial romance|love story|native americans|oscar (best sound)|romance|sacrifice|scenic,1.8543794,32
618,1092,Basic Instinct (1992),1992,Mystery|Thriller,controversial|crime|detective|erotic|investigation|manipulation|murder|murder mystery|mystery|nudity|nudity (topless - notable)|plot twist|police investigation|pornography|psychological|san francisco|sex|sexual|sexuality|sexualized violence|sexy|suspense|suspenseful|thriller|twists & turns,1.851143,32
2979,2998,Dreaming of Joseph Lees (1998),1998,Romance,melancholic|obsession,1.9933641,33
2218,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1997,Drama|Romance,cinematography|costume drama|great acting|literary adaptation|obsession|oscar|period piece|scenic,1.9894538,33
656,3713,"Long Walk Home, The (1990)",1990,Drama,drama|dramatic|life philosophy|prejudice|race issues|segregation|small town,1.9893303,33
2201,1399,Marvin's Room (1996),1996,Drama,cancer|drama|dramatic|dysfunctional family|family drama|sentimental|sisters|terminal illness|touching,1.9876926,33
2792,469,"House of the Spirits, The (1993)",1993,Drama|Romance,adapted from:book|based on a book|based on book|book|latin america|magic realism,1.9872394,33
3097,560,"Beans of Egypt, Maine, The (1994)",1994,Drama,,1.9867072,33
2928,1056,Jude (1996),1996,Drama,adapted from:book|based on a book|beautifully filmed|cinematography|literary adaptation|love story|nudity (full frontal - notable)|nudity (topless - notable),1.9856324,33
1855,1650,Washington Square (1997),1997,Drama,adapted from:book|costume drama|passionate|period piece,1.985558,33
1518,2331,Living Out Loud (1998),1998,Comedy|Romance,erotic|loneliness|relationships,1.9834967,33
2547,2885,Guinevere (1999),1999,Drama|Romance,mentor|relationships,1.9820808,33
1064,1641,"Full Monty, The (1997)",1997,Comedy,awesome soundtrack|british|british comedy|comedy|drama|england|feel-good|male nudity|original|strippers|touching|working class,1.9938834,34
841,39,Clueless (1995),1995,Comedy|Romance,adapted from:book|adolescence|awesome soundtrack|chick flick|comedy|fashion|fun movie|girlie movie|high school|teen|teen movie|teenager|teenagers|teens,1.9889059,34
823,1747,Wag the Dog (1997),1997,Comedy|Drama,conspiracy|conspiracy theory|corruption|firefly|gulf war|manipulation|original|political|politics|president|satire|satirical|world politics,1.9732046,34
718,2248,Say Anything... (1989),1989,Comedy|Drama|Romance,80s|good soundtrack|great soundtrack|high school|love|love story|original|quotable|relationships|romance|romantic|romantic comedy|sweet|teen|teen movie|teens,1.9709495,34
429,2321,Pleasantville (1998),1998,Comedy,1950s|allegory|alternate reality|censorship|cerebral|fantasy|life philosophy|original|race issues|social commentary|television|thought-provoking|utopia|visually stunning,1.9533606,34
176,2291,Edward Scissorhands (1990),1990,Drama|Romance,beautiful|beautifully filmed|bittersweet|colourful|creepy|cult film|dark|dark fantasy|depp & burton|eccentricity|fairy tale|fairy tales|fantasy|goth|gothic|imagination|loneliness|love story|masterpiece|melancholic|original|poignant|quirky|storytelling|suburbia|surreal|sweet|touching|visual|visually stunning|weird|whimsical,1.9525013,34
440,357,Four Weddings and a Funeral (1994),1994,Comedy|Romance,british|british comedy|chick flick|love|love story|relationships|romance|romantic|romantic comedy|wedding|witty,1.9482734,34
89,2396,Shakespeare in Love (1998),1998,Comedy|Romance,british|chick flick|costume drama|drama|england|excellent script|girlie movie|great acting|literature|love story|oscar|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actress)|oscar winner|passionate|period piece|romance|romantic|romantic comedy|shakespeare|witty,1.9463996,34
394,3108,"Fisher King, The (1991)",1991,Comedy|Drama|Romance,cerebral|compassionate|dramatic|eccentricity|gilliam|great acting|guilt|homeless|imagination|insanity|life & death|loneliness|mental illness|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best supporting actress)|redemption|storytelling|touching|weird,1.9455869,34
527,2108,L.A. Story (1991),1991,Comedy|Romance,comedy|los angeles|love story|magic realism|original|quotable|romance|romantic|story|storytelling|surreal|whimsical,1.9320188,34
384,1282,Fantasia (1940),1940,Animation|Children's|Musical,animals|animated|animation|artistic|cartoon|classic|classical music|disney|disney animated feature|masterpiece|music|mythology|original,1.998326,35
408,2746,Little Shop of Horrors (1986),1986,Comedy|Horror|Musical,broadway|cult classic|dark humor|good music|great music|music|musical|original,1.9696293,35
371,596,Pinocchio (1940),1940,Animation|Children's,animals|animated|animation|cartoon|childhood|children|classic|disney|disney animated feature|fairy tale|original|simple|story|sweet,1.967572,35
434,1023,Winnie the Pooh and the Blustery Day (1968),1968,Animation|Children's,adapted from:book|animated|animation|cartoon|cute|disney|fun|kids and family|original|rabbits|sweet,1.9550033,35
465,1125,"Return of the Pink Panther, The (1974)",1974,Comedy,comedy|farce|funny|funny as hell|hilarious|series,1.9516804,35
5,594,Snow White and the Seven Dwarfs (1937),1937,Animation|Children's|Musical,animals|animated|animation|cartoon|classic|computer animation|disney|disney animated feature|fairy tale|simple|sweet|talking animals|witch|witches,1.9505613,35
1450,2788,And Now for Something Completely Different (1971),1971,Comedy,absurd|british|british comedy|classic|comedy|funny|gilliam|goofy|hilarious|humor|imdb top 250|irreverent|monty python|original|quotable|sarcasm|series|silly|surreal|very funny,1.9330015,35
1448,2150,"Gods Must Be Crazy, The (1980)",1980,Comedy,africa|humorous|slapstick,1.9157922,35
1275,2857,Yellow Submarine (1968),1968,Animation|Musical,animated|animation|artistic|beatles|cartoon|great music|original|psychedelic|rock and roll|surreal|surrealism|weird,1.911391,35
361,2137,Charlotte's Web (1973),1973,Animation|Children's,adapted from:book|animals|animated|animation|based on a book|based on book|cartoon|childhood|children|classic|disney|family|friendship|original|pigs|spiders|story|sweet|talking animals|unlikely friendships,1.9111903,35
187,2959,Fight Club (1999),1999,Drama,adapted from:book|based on book|bloody|brutal|brutality|cerebral|clever|complex|complicated|complicated plot|cult classic|cult film|dark|dark humor|dialogue|enigmatic|excellent script|existentialism|fighting the system|good acting|good soundtrack|gratuitous violence|great acting|great ending|great movie|grim|imdb top 250|insanity|intense|interesting|masterpiece|mentor|mindfuck|narrated|original|philosophical|philosophy|plot twist|powerful ending|psychological|psychology|quotable|rebellion|schizophrenia|social commentary|storytelling|stylish|stylized|surprise ending|surreal|thought-provoking|twist|twist ending|twists & turns|violence|violent|visceral|visually appealing|visually stunning|weird,1.9987788,36
202,1732,"Big Lebowski, The (1998)",1998,Comedy|Crime|Mystery|Thriller,bowling|coen bros|coen brothers|comedy|complex|cult classic|cult film|dark humor|dialogue|drinking|funniest movies|good soundtrack|great dialogue|highly quotable|hilarious|humor|imdb top 250|masterpiece|mistaken identity|off-beat comedy|original|oscar (best supporting actor)|quirky|quotable|storytelling|suprisingly clever|talky|twists & turns|visually appealing|weird,1.9673933,36
315,47,Seven (Se7en) (1995),1995,Crime|Thriller,atmospheric|brutal|brutality|clever|complicated|creepy|crime|dark|detective|disturbing|downbeat|excellent script|good acting|gory|great acting|great ending|great movie|greed|grim|gruesome|imdb top 250|insanity|intense|interesting|investigation|masterpiece|murder|murder mystery|mystery|noir thriller|ominous|original|oscar (best editing)|plot twist|police investigation|powerful ending|psychological|psychology|serial killer|storytelling|stylish|surprise ending|suspense|suspenseful|tense|thriller|twist|twist ending|twists & turns|vengeance|violence|violent|visceral,1.9564366,36
685,2542,"Lock, Stock & Two Smoking Barrels (1998)",1998,Comedy|Crime|Thriller,bloody|british|british comedy|caper|clever|comedy|complex|complicated|complicated plot|con men|cool|crime|dark humor|dialogue|dialogue driven|england|excellent script|fast paced|foul language|funny|funny as hell|gangster|gangsters|good soundtrack|gratuitous violence|great acting|great dialogue|great ending|great movie|great soundtrack|gunfight|guns|gypsy accent|heist|highly quotable|hit men|humor|imdb top 250|interesting|london|marijuana|mob|multiple storylines|narrated|organized crime|original|plot twist|quotable|storytelling|stylish|stylized|twists & turns|vengeance|violence|violent|visually appealing,1.9563534,36
